what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1293095045352
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1293095066693
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1293095081428
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1293095210839
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1293095211903
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1293095213032
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1293095289680
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1293095316707
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1293095327301
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1293095347763
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1293095348384
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1293095349337
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1293095401972
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1293095425891
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1293095427120
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1293095488001
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1293095488054
activated,editor,com.google.gwt.eclipse.core,1.4.0.v201010280102,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1293095488222
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1293095502665
activated,editor,com.instantiations.designer.core.ui,,"com.instantiations.designer.core.guiEditor",1293095502869
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1293095512646
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1293095512813
